.0 , 1   , 0
.1 , 1   , .09
.2 , 1   , .177
.5 , 1.02, .45
.7 , 1.05, .63
1  , 1.10, .9
2  , 1.41, 1.78
4  , 2.82, 3.42
7  , 7.23, 3.82
10 , 10  , -1
20 , 2.85, -4.77
40 , .602, -2.51
70 , .188, -1.43
100, .091, -1.01
