1.00000000000000e+002,-6.14142529263346e+000,1.60058345084094e+003
1.02329299228075e+002,-5.98938851807989e+000,1.56423397001029e+003
1.04712854805090e+002,-5.84165053247569e+000,1.52870879871498e+003
1.07151930523761e+002,-5.69814895818253e+000,1.49398932174650e+003
1.09647819614318e+002,-5.55881559083904e+000,1.46005734430608e+003
1.12201845430196e+002,-5.42357694544026e+000,1.42689508216017e+003
1.14815362149688e+002,-5.29235478974475e+000,1.39448515205587e+003
1.17489755493953e+002,-5.16506666241832e+000,1.36281056238935e+003
1.20226443461741e+002,-5.04162637419650e+000,1.33185470411901e+003
1.23026877081238e+002,-4.92194449044924e+000,1.30160134191595e+003
1.25892541179417e+002,-4.80592879401191e+000,1.27203460554402e+003
1.28824955169313e+002,-4.69348472727774e+000,1.24313898146223e+003
1.31825673855641e+002,-4.58451581297750e+000,1.21489930464240e+003
1.34896288259165e+002,-4.47892405316051e+000,1.18730075059512e+003
1.38038426460288e+002,-4.37661030643505e+000,1.16032882759702e+003
1.41253754462275e+002,-4.27747464324967e+000,1.13396936911333e+003
1.44543977074593e+002,-4.18141667972012e+000,1.10820852640892e+003
1.47910838816821e+002,-4.08833589015646e+000,1.08303276134236e+003
1.51356124843621e+002,-3.99813189894123e+000,1.05842883933689e+003
1.54881661891248e+002,-3.91070475239471e+000,1.03438382252285e+003
1.58489319246111e+002,-3.82595517121129e+000,1.01088506304645e+003
1.62181009735893e+002,-3.74378478433992e+000,9.87920196539849e+002
1.65958690743756e+002,-3.66409634518464e+000,9.65477135747465e+002
1.69824365246174e+002,-3.58679393077179e+000,9.43544064304541e+002
1.73780082874937e+002,-3.51178312501730e+000,9.22109430663021e+002
1.77827941003892e+002,-3.43897118670291e+000,9.01161942161142e+002
1.81970085860998e+002,-3.36826720320057e+000,8.80690559232487e+002
1.86208713666287e+002,-3.29958223068320e+000,8.60684489750932e+002
1.90546071796324e+002,-3.23282942162126e+000,8.41133183507936e+002
1.94984459975804e+002,-3.16792414033864e+000,8.22026326818735e+002
1.99526231496888e+002,-3.10478406727840e+000,8.03353837254320e+002
2.04173794466953e+002,-3.04332929270520e+000,7.85105858495958e+002
2.08929613085404e+002,-2.98348240028461e+000,7.67272755309529e+002
2.13796208950223e+002,-2.92516854122001e+000,7.49845108636582e+002
2.18776162394955e+002,-2.86831549926089e+000,7.32813710799585e+002
2.23872113856834e+002,-2.81285374706340e+000,7.16169560818568e+002
2.29086765276777e+002,-2.75871649416225e+000,6.99903859836692e+002
2.34422881531992e+002,-2.70583972682973e+000,6.84008006652194e+002
2.39883291901949e+002,-2.65416224002971e+000,6.68473593354248e+002
2.45470891568503e+002,-2.60362566154612e+000,6.53292401060421e+002
2.51188643150958e+002,-2.55417446854027e+000,6.38456395753108e+002
2.57039578276886e+002,-2.50575599631292e+000,6.23957724212999e+002
2.63026799189538e+002,-2.45832043954522e+000,6.09788710046847e+002
2.69153480392691e+002,-2.41182084583487e+000,5.95941849807453e+002
2.75422870333816e+002,-2.36621310153152e+000,5.82409809203500e+002
2.81838293126445e+002,-2.32145590983686e+000,5.69185419396880e+002
2.88403150312660e+002,-2.27751076107960e+000,5.56261673385249e+002
2.95120922666638e+002,-2.23434189516457e+000,5.43631722467434e+002
3.01995172040201e+002,-2.19191625611488e+000,5.31288872789437e+002
3.09029543251358e+002,-2.15020343876452e+000,5.19226581968622e+002
3.16227766016837e+002,-2.10917562760013e+000,5.07438455793835e+002
3.23593656929628e+002,-2.06880752785675e+000,4.95918244999087e+002
3.31131121482590e+002,-2.02907628900141e+000,4.84659842108509e+002
3.38844156139202e+002,-1.98996142081507e+000,4.73657278350279e+002
3.46736850452531e+002,-1.95144470231825e+000,4.62904720637270e+002
3.54813389233575e+002,-1.91351008390528e+000,4.52396468612170e+002
3.63078054770101e+002,-1.87614358307736e+000,4.42126951754905e+002
3.71535229097172e+002,-1.83933317425066e+000,4.32090726550260e+002
3.80189396320560e+002,-1.80306867321821e+000,4.22282473713593e+002
3.89045144994280e+002,-1.76734161686197e+000,4.12696995472717e+002
